id;relation;mots;mots_rel;Label
1241;(('TOPONYME', 'NOUN'), ('nmod',));"('LE CANNET', ',', '2', 'pièces', 'lumineux', 'de', '42', 'm²', 'à', 'le', '3', 'eme', 'et', 'dernier', 'étage', '.', 'entièrement', 'rénové', 'avec', 'beaucoup', 'de', 'gout', 'et', 'qualité', ',', '""', 'rénovation', '.', 'complète', 'de', 'mois', 'd', 'un', 'an', '""', 'et', 'climatisation', 'neuve', 'dans', 'toutes', 'les', '.', 'pièces')";('LE CANNET', 'pièces');0
1242;(('TOPONYME', 'NOUN', 'ADJ'), ('nmod', 'amod'));('LE CANNET', ',', '2', 'pièces', 'lumineux');('LE CANNET', 'pièces', 'lumineux');0
2750;(('TOPONYME', 'NOUN'), ('conj',));('Le Cannet', 'limite', 'Cannes La Bocca', ',', 'proche', 'commerces', ',', 'écoles', ':', 'appartement', 'de', '3', 'pièces', 'traversant', 'Est', 'Ouest', ',', 'composé', 'd', 'une', 'entrée', ',', 'cuisine', 'équipée', 'indépendante', ',', 'séjour', 'avec', 'balcon', ',', '2', 'chambres', ',', 'placards');('Le Cannet', 'placards');0
5571;(('TOPONYME', 'NOUN'), ('appos',));('Le Cannet', 'Ravissante', 'propriété');('Le Cannet', 'propriété');0
5573;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('Le Cannet', 'Ravissante', 'propriété');('Le Cannet', 'propriété', 'Ravissante');0
1243;(('TOPONYME', 'ADJ'), ('amod',));('LE CANNET', ',', '2', 'pièces', 'lumineux', 'de', '42', 'm²', 'à', 'le', '3', 'eme', 'et', 'dernier', 'étage', '.', 'entièrement', 'rénové');('LE CANNET', 'rénové');0
1239;(('TOPONYME', 'NOUN'), ('conj',));"('LE CANNET', ',', '2', 'pièces', 'lumineux', 'de', '42', 'm²', 'à', 'le', '3', 'eme', 'et', 'dernier', 'étage', '.', 'entièrement', 'rénové', 'avec', 'beaucoup', 'de', 'gout', 'et', 'qualité', ',', '""', 'rénovation')";('LE CANNET', 'rénovation');0
1244;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));"('LE CANNET', ',', '2', 'pièces', 'lumineux', 'de', '42', 'm²', 'à', 'le', '3', 'eme', 'et', 'dernier', 'étage', '.', 'entièrement', 'rénové', 'avec', 'beaucoup', 'de', 'gout', 'et', 'qualité', ',', '""', 'rénovation', '.', 'complète')";('LE CANNET', 'rénovation', 'complète');0
2606;(('TOPONYME', 'NOUN'), ('nmod',));('Le Cannet', ',', 'quartier', 'de', 'l', 'Aubarède', ',', 'dans', 'une', 'résidence');('Le Cannet', 'résidence');0
2665;(('TOPONYME', 'NOUN'), ('nmod',));('LE CANNET', ',', 'limitrophe', 'Cannes', ',', 'dans', 'résidence');('LE CANNET', 'résidence');0
3468;(('TOPONYME', 'NOUN'), ('nmod',));('Le Cannet', 'dans', 'une', 'résidence');('Le Cannet', 'résidence');0
4726;(('TOPONYME', 'NOUN'), ('nmod',));('Le Cannet', 'Mairie', ',', 'dans', 'une', 'résidence');('Le Cannet', 'résidence');0
5692;(('TOPONYME', 'NOUN'), ('nmod',));('Le Cannet', 'secteur', 'grande bretagne', ',', 'Dans', 'une', 'résidence');('Le Cannet', 'résidence');0
5757;(('TOPONYME', 'NOUN'), ('nmod',));('Le Cannet', 'Roi Albert', 'Dans', 'Résidence');('Le Cannet', 'Résidence');0
5758;(('TOPONYME', 'NOUN', 'ADJ'), ('nmod', 'nmod'));('Le Cannet', 'Roi Albert', 'Dans', 'Résidence', 'de', 'Grand');('Le Cannet', 'Résidence', 'Grand');0
5694;(('TOPONYME', 'NOUN', 'ADJ'), ('nmod', 'amod'));('Le Cannet', 'secteur', 'grande bretagne', ',', 'Dans', 'une', 'résidence', 'sécurisée');('Le Cannet', 'résidence', 'sécurisée');0
5817;(('TOPONYME', 'ADJ'), ('appos',));('LE CANNET', 'RESIDENTIEL');('LE CANNET', 'RESIDENTIEL');0
6019;(('TOPONYME', 'NOUN'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR');('LE CANNET', 'SÉJOUR');0
6021;(('TOPONYME', 'NOUN'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3', 'CHAMBRES', ',', 'SALLE');('LE CANNET', 'SALLE');0
2906;(('TOPONYME', 'NOUN'), ('appos',));('LE CANNET', 'proche', 'des', 'commodités', ',', 'studio');('LE CANNET', 'studio');0
2907;(('TOPONYME', 'NOUN', 'NUM'), ('appos', 'nmod'));('LE CANNET', 'proche', 'des', 'commodités', ',', 'studio', 'de', '22');('LE CANNET', 'studio', '22');0
6030;(('TOPONYME', 'ADJ'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3', 'CHAMBRES', ',', 'SALLE', 'DE', 'BAIN', ',', 'WC', 'indépendant', ',', '2', 'BALCONS', ',', 'TRAVERSANT');('LE CANNET', 'TRAVERSANT');0
6022;(('TOPONYME', 'NOUN'), ('conj',));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3', 'CHAMBRES', ',', 'SALLE', 'DE', 'BAIN', ',', 'WC');('LE CANNET', 'WC');0
6029;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LE CANNET', 'MONT JOLI', '4', 'PIÈCES', 'DERNIER', 'ÉTAGE', ',', 'AU', 'CALME', 'DANS', 'RESIDENCE', 'FERMÉE', ',', 'PROCHE', 'TOUTES', 'COMMODITES', ',', 'SÉJOUR', ',', 'CUISINE', 'INDEPENDANTE', 'SEMI', 'EQUIPEE', ',', '3', 'CHAMBRES', ',', 'SALLE', 'DE', 'BAIN', ',', 'WC', 'indépendant');('LE CANNET', 'WC', 'indépendant');0
340;(('TOPONYME', 'NOUN'), ('appos',));('LE ROURET', 'Secteur', 'résidentiel', 'EXCLUSIVITÉ');('LE ROURET', 'EXCLUSIVITÉ');0
341;(('TOPONYME', 'EG', 'ADJ'), ('appos', 'amod'));('LE ROURET', 'Secteur', 'résidentiel');('LE ROURET', 'Secteur', 'résidentiel');0
5584;(('TOPONYME', 'NOUN'), ('case',));('Face', 'à', 'le', 'Leclerc');('Leclerc', 'Face');0
3496;(('TOPONYME', 'NOUN'), ('appos',));('les Anglais', 'La', 'Villa Prat', ',', '4ème', 'étage');('les Anglais', 'étage');0
3498;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('les Anglais', 'La', 'Villa Prat', ',', '4ème', 'étage');('les Anglais', 'étage', '4ème');0
3497;(('TOPONYME', 'NOUN'), ('conj',));('les Anglais', 'La', 'Villa Prat', ',', '4ème', 'étage', ',', 'Face', 'à', 'la', 'mer', ',', 'vaste', 'appartement', '4', 'Pièces', ',', 'de', '111', 'm²');('les Anglais', 'm²');0
3499;(('TOPONYME', 'NOUN', 'NUM'), ('conj', 'nummod'));('les Anglais', 'La', 'Villa Prat', ',', '4ème', 'étage', ',', 'Face', 'à', 'la', 'mer', ',', 'vaste', 'appartement', '4', 'Pièces', ',', 'de', '111', 'm²');('les Anglais', 'm²', '111');0
2437;(('TOPONYME', 'EG', 'NUM'), ('appos', 'nummod'));('Les Lauréades', ',', '76', 'route');('Les Lauréades', 'route', '76');0
263;(('ADJ', 'TOPONYME'), ('obl:arg',));('liées', 'à', 'Monaco');('liées', 'Monaco');0
256;(('ADJ', 'TOPONYME', 'EG'), ('obl:arg', 'conj'));('liées', 'à', 'Monaco', ',', 'de', 'les', 'magnifiques', 'maisons', 'Belle', 'Époque', ',', 'des', 'magasins');('liées', 'Monaco', 'magasins');0
255;(('ADJ', 'TOPONYME', 'EG'), ('obl:arg', 'conj'));('liées', 'à', 'Monaco', ',', 'de', 'les', 'magnifiques', 'maisons', 'Belle', 'Époque', ',', 'des', 'magasins', 'et', 'de', 'les', 'restaurants');('liées', 'Monaco', 'restaurants');0
325;(('TOPONYME', 'NUM'), ('appos',));('LIBÉRATION', 'CIMIEZ', ':', 'BEAU', '2');('LIBÉRATION', '2');0
331;(('TOPONYME', 'NUM'), ('appos',));('LIBÉRATION', 'CIMIEZ', ':', 'BEAU', '2');('LIBÉRATION', '2');0
1190;(('TOPONYME', 'NUM'), ('nmod',));('LIBÉRATION', '2');('LIBÉRATION', '2');0
324;(('TOPONYME', 'NUM', 'ADJ'), ('appos', 'amod'));('LIBÉRATION', 'CIMIEZ', ':', 'BEAU', '2');('LIBÉRATION', '2', 'BEAU');0
330;(('TOPONYME', 'NUM', 'ADJ'), ('appos', 'amod'));('LIBÉRATION', 'CIMIEZ', ':', 'BEAU', '2');('LIBÉRATION', '2', 'BEAU');0
1193;(('TOPONYME', 'NUM'), ('nmod',));('LIBÉRATION', '20');('LIBÉRATION', '20');0
1419;(('TOPONYME', 'NUM'), ('nmod',));('LIBÉRATION', '20');('LIBÉRATION', '20');0
1194;(('TOPONYME', 'NUM'), ('appos',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière', 'à', 'gaz', 'mixte', 'Surface', 'habitable', ':', '45,48');('LIBÉRATION', '45,48');0
1420;(('TOPONYME', 'NUM'), ('appos',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière', 'à', 'gaz', 'mixte', 'Surface', 'habitable', ':', '45,48');('LIBÉRATION', '45,48');0
1177;(('TOPONYME', 'NOUN'), ('conj',));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage');('LIBÉRATION', 'étage');0
1178;(('TOPONYME', 'NOUN'), ('conj',));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement');('LIBÉRATION', 'appartement');0
1183;(('TOPONYME', 'NOUN'), ('flat:name',));('cc', 'LIBÉRATION');('LIBÉRATION', 'cc');0
1182;(('TOPONYME', 'NOUN'), ('nmod',));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière');('LIBÉRATION', 'chaudière');0
1409;(('TOPONYME', 'NOUN'), ('nmod',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière');('LIBÉRATION', 'chaudière');0
1406;(('TOPONYME', 'NOUN'), ('nmod',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours');('LIBÉRATION', 'cours');0
1179;(('TOPONYME', 'NOUN'), ('conj',));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine');('LIBÉRATION', 'Cuisine');0
1407;(('TOPONYME', 'NOUN'), ('appos',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine');('LIBÉRATION', 'Cuisine');0
1187;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée');('LIBÉRATION', 'Cuisine', 'aménagée');0
1414;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée');('LIBÉRATION', 'Cuisine', 'aménagée');0
1186;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante');('LIBÉRATION', 'Cuisine', 'indépendante');0
1413;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante');('LIBÉRATION', 'Cuisine', 'indépendante');0
1181;(('TOPONYME', 'NOUN'), ('conj',));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau');('LIBÉRATION', 'eau');0
1408;(('TOPONYME', 'NOUN'), ('conj',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau');('LIBÉRATION', 'eau');0
1188;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude');('LIBÉRATION', 'eau', 'chaude');0
1415;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude');('LIBÉRATION', 'eau', 'chaude');0
1189;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels');('LIBÉRATION', 'eau', 'individuels');0
1416;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels');('LIBÉRATION', 'eau', 'individuels');0
1191;(('TOPONYME', 'TOPONYME', 'NUM'), ('appos', 'nmod'));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20');('LIBÉRATION', 'LIBÉRATION', '20');0
1192;(('TOPONYME', 'TOPONYME', 'NUM'), ('appos', 'appos'));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière', 'à', 'gaz', 'mixte', 'Surface', 'habitable', ':', '45,48');('LIBÉRATION', 'LIBÉRATION', '45,48');0
5420;(('TOPONYME', 'NOUN'), ('conj',));('LIBÉRATION', ',', 'GARE', 'DE', 'NICE', 'VILLE', ',', 'GARE DU SUD', ',', 'PARC');('LIBÉRATION', 'PARC');0
5421;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'flat:name'));('LIBÉRATION', ',', 'GARE', 'DE', 'NICE', 'VILLE', ',', 'GARE DU SUD', ',', 'PARC', 'IMPÉRIAL');('LIBÉRATION', 'PARC', 'IMPÉRIAL');0
1185;(('TOPONYME', 'ADJ'), ('amod',));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové');('LIBÉRATION', 'rénové');0
1412;(('TOPONYME', 'ADJ'), ('amod',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové');('LIBÉRATION', 'rénové');0
323;(('TOPONYME', 'NOUN'), ('nmod',));('LIBÉRATION', 'CIMIEZ', ':', 'BEAU', '2', 'PIÈCES', 'EN', 'REZ');('LIBÉRATION', 'REZ');0
329;(('TOPONYME', 'NOUN'), ('nmod',));('LIBÉRATION', 'CIMIEZ', ':', 'BEAU', '2', 'PIÈCES', 'EN', 'REZ');('LIBÉRATION', 'REZ');0
1180;(('TOPONYME', 'NOUN'), ('conj',));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle');('LIBÉRATION', 'Salle');0
1410;(('TOPONYME', 'NOUN'), ('conj',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière', 'à', 'gaz', 'mixte', 'Surface');('LIBÉRATION', 'Surface');0
1418;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière', 'à', 'gaz', 'mixte', 'Surface', 'habitable');('LIBÉRATION', 'Surface', 'habitable');0
1417;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière', 'à', 'gaz', 'mixte', 'Surface');('LIBÉRATION', 'Surface', 'mixte');0
6343;(('TOPONYME', 'ET', 'NUM'), ('appos', 'nummod'));('LIBERATION', 'GARE DU SUD', 'A', 'deux', 'pas');('LIBERATION', 'pas', 'deux');0
3334;(('EG', 'NOUN'), ('nmod',));('lieu de vie', 'unique', 'pour', 'chaque', 'habitant');('lieu de vie', 'habitant');0
3337;(('EG', 'ADJ'), ('amod',));('lieu de vie', 'unique');('lieu de vie', 'unique');1
769;(('EG', 'NOUN'), ('nmod',));('lieu', 'unique', 'avec', 'de', 'nombreuses', 'espèces');('lieu', 'espèces');0
771;(('EG', 'NOUN', 'ADJ'), ('nmod', 'amod'));('lieu', 'unique', 'avec', 'de', 'nombreuses', 'espèces');('lieu', 'espèces', 'nombreuses');0
772;(('EG', 'NOUN', 'ADJ'), ('nmod', 'amod'));('lieu', 'unique', 'avec', 'de', 'nombreuses', 'espèces', 'protégées');('lieu', 'espèces', 'protégées');0
770;(('EG', 'ADJ'), ('amod',));('lieu', 'unique');('lieu', 'unique');1
1195;(('NOUN', 'TOPONYME'), ('root',));('LIBÉRATION', '2', 'Pièces', '810', 'euro', 'cc', 'LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière', 'à', 'gaz', 'mixte', 'Surface', 'habitable', ':', '45,48', 'm²', 'DPE', 'en', 'cours', 'de', 'réalisation', 'Loyer', ':', '810', 'euro', 'par', 'mois', 'charges', 'comprises', ',', 'dont', '20', 'euro', 'de', 'provisions', 'sur', 'charges', 'avec', 'régularisation', 'annuelle', 'Dépôt', 'de', 'garantie', ':', '790', 'euro', 'Honoraires', 'à', 'la', 'charge', 'de', 'le', 'locataire', ':', '591,24', 'euro', ',', 'dont', '136,44', 'euro', 'pour', 'l', 'état', 'de', 'les', 'lieux');('lieux', 'LIBÉRATION');0
1421;(('NOUN', 'TOPONYME'), ('root',));('LIBÉRATION', '20', ',', 'rue', 'Gutenberg', 'Immeuble', 'en', 'cours', 'de', 'ravalement', '1', 'er', 'étage', 'sans', 'ascenseur', 'Magnifique', 'appartement', 'de', '45,48', 'm²', 'entièrement', 'rénové', 'Cuisine', 'indépendante', 'aménagée', 'Salle', 'd', 'eau', 'Climatisation', 'Chauffage', 'et', 'eau', 'chaude', 'individuels', 'par', 'chaudière', 'à', 'gaz', 'mixte', 'Surface', 'habitable', ':', '45,48', 'm²', 'DPE', 'en', 'cours', 'de', 'réalisation', 'Loyer', ':', '810', 'euro', 'par', 'mois', 'charges', 'comprises', ',', 'dont', '20', 'euro', 'de', 'provisions', 'sur', 'charges', 'avec', 'régularisation', 'annuelle', 'Dépôt', 'de', 'garantie', ':', '790', 'euro', 'Honoraires', 'à', 'la', 'charge', 'de', 'le', 'locataire', ':', '591,24', 'euro', ',', 'dont', '136,44', 'euro', 'pour', 'l', 'état', 'de', 'les', 'lieux');('lieux', 'LIBÉRATION');0
1858;(('EG', 'ET', 'NUM'), ('conj', 'nummod'));('Ligne de Tramway', ',', 'de', 'le', 'Jardin', 'Alsace Lorraine', 'et', 'à', '500', 'm');('Ligne de Tramway', 'm', '500');0
1857;(('EG', 'ADJ'), ('amod',));('nouvelle', 'Ligne de Tramway');('Ligne de Tramway', 'nouvelle');1
5980;(('EG', 'ADJ'), ('amod',));('nouvelle', 'ligne de tramway');('ligne de tramway', 'nouvelle');1
3231;(('EG', 'NUM'), ('nmod',));('ligne Tram', '3');('ligne Tram', '3');1
3226;(('EG', 'ADJ'), ('amod',));('future', 'ligne Tram');('ligne Tram', 'future');1
3100;(('EG', 'ADJ'), ('amod',));('nouvelle', 'ligne Tram');('ligne Tram', 'nouvelle');1
